,name,level,hot,address,num
2048,金华万象花卉田园休闲俱乐部,,,[浙江·金华·婺城区],8
2049,横店秦王宫,,0.7,[浙江·金华·横店影视城],176
2050,乌镇一日游,,,[浙江·嘉兴·乌镇],418
2051,蒋氏故居,,0.74,[浙江·宁波·溪口景区],120
2052,千岛湖森林氧吧,,0.7,[浙江·杭州·千岛湖],146
2053,楠溪江百丈瀑,,0.7,[浙江·温州·永嘉县],16
2054,下渚湖,,0.74,[浙江·湖州·德清县],72
2055,刘伯温故里旅游景区—百丈漈,,,[浙江·温州·文成县],96
2056,千岛湖林海归真,,,[浙江·杭州·千岛湖],18
2057,龙湾潭国家森林公园,,,[浙江·温州·楠溪江],20
2058,广州街香港街影视拍摄基地,,,[浙江·金华·横店影视城],86
2059,天台山琼台仙谷,,0.7,[浙江·台州·台州天台山],34
2060,台州海洋世界,4A景区,0.72,[浙江·台州·椒江区],32
2061,天宫庄园,4A景区,0.72,[浙江·宁波·鄞州区],24
2062,竹子博览园,4A景区,0.72,[浙江·湖州·安吉县],32
2063,浦江江南第一家,4A景区,,[浙江·金华·浦江县],24
2064,鲁镇,,,[浙江·绍兴·柯岩风景区],18
2065,第九洞天大穿越,,,[浙江·宁波·丹山赤水],12
2066,六和塔,,0.74,[浙江·杭州·西湖],18
2067,安昌古镇,3A景区,0.82,[浙江·绍兴·绍兴县],34
2068,宁波博地影秀城——《甬秀•港通天下》,,,[浙江·宁波·北仑区],4
2069,浙东大竹海,,,[浙江·宁波·鄞州区],24
2070,永嘉书院,,,[浙江·温州·永嘉县],30
2071,横店圆明新园,,0.7,[浙江·金华·东阳市],108
2072,中国大竹海,,0.8,[浙江·湖州·安吉县],118
2073,千岛湖东南湖区,,,[浙江·杭州·千岛湖],76
2074,歌斐颂巧克力小镇,,,[浙江·嘉兴·嘉善大云],16
2075,西溪湿地印象摇橹船,,,[浙江·杭州·西溪湿地（周家村入口）],14
2076,天台山石梁景区,,0.72,[浙江·台州·台州天台山],44
2077,大奇山国家森林公园,3A景区,0.7,[浙江·杭州·桐庐县],40
2078,乌镇东栅,,,[浙江·嘉兴·乌镇],310
2079,雪窦山,,0.74,[浙江·宁波·溪口景区],54
2080,神仙居,,0.76,[浙江·台州·仙居],32
2081,仙佛谷,,,[浙江·宁波·达蓬山旅游度假区],46
2082,灵岩,,0.82,[浙江·温州·雁荡山],22
2083,城隍阁,,0.72,[浙江·杭州·西湖],22
2084,五磊山,3A景区,0.7,[浙江·宁波·慈溪市],32
2085,千岛湖水之灵演出（游千岛湖必看）,,,[浙江·杭州·千岛湖],98
2086,庆安会馆,3A景区,0.74,[浙江·宁波·江东区],12
2087,海天一洲,,,[浙江·宁波·慈溪市],52
2088,千岛湖夜游,,,[浙江·杭州·千岛湖],36
2089,四明山森林公园,3A景区,0.78,[浙江·宁波·余姚市],24
2090,杭州国际博览中心（G20峰会体验馆）,,,[浙江·杭州·萧山区],58
2091,天目溪漂流,3A景区,0.7,[浙江·杭州·桐庐县],6
2092,Do都城,,,[浙江·杭州·江干区],52
2093,宁波科学探索中心,,,[浙江·宁波·江东区],36
2094,杭州湾海上花田景区,,,[浙江·绍兴·上虞市],12
2095,千岛湖伯爵号,,,[浙江·杭州·千岛湖],4
2096,雪窦寺大佛景区,,,[浙江·宁波·雪窦山],52
2097,檀头山岛,,,[浙江·宁波·象山县],10
2098,千岛湖天迹热气球,,,[浙江·杭州·千岛湖],28
2099,杭州云曼温泉,,,[浙江·杭州·萧山区],18
2100,九峰山网岙景区,4A景区,,[浙江·宁波·宁波九峰山],14
2101,金华动物园,,,[浙江·金华·婺城区],20
2102,印象普陀,,,[浙江·舟山·朱家尖],70
2103,神龙谷,,0.74,[浙江·丽水·遂昌县],4
2104,野人洞,,,[浙江·台州·蛇蟠岛],12
2105,慈溪达蓬山温泉,,,[浙江·宁波·达蓬山旅游度假区],14
2106,新长春园(夏苑),,,[浙江·金华·东阳市],22
2107,乌镇老邮局,,,[浙江·嘉兴·桐乡市],414
2108,杭州黄龙洞,,,[浙江·杭州·西湖区],18
2109,湖州太湖旅游度假区,4A景区,,[浙江·湖州·吴兴区],24
2110,天目大峡谷,,,[浙江·杭州·临安市],10
2111,杭州江和美海洋公园,,,[浙江·杭州],38
2112,白云岩景区,,,[浙江·丽水·龙泉市],14
2113,南宋石刻公园,,,[浙江·宁波·东钱湖],4
2114,西园,,0.72,[浙江·嘉兴·西塘古镇],14
2115,东方山水乐园,,,[浙江·绍兴],32
2116,虎踞峡,3A景区,,[浙江·金华·永康市],190
2117,横店明清民居博览城,,0.78,[浙江·金华·东阳市],6
2118,神丽峡,,0.7,[浙江·金华·浦江县],8
2119,西天景区,,,[浙江·舟山·普陀山],120
2120,唐风温泉,,0.72,[浙江·金华·武义县],14
2121,诸暨长城影视动漫城,,,[浙江·绍兴·诸暨市],30
2122,丽水冒险岛水世界,,,[浙江·丽水·莲都区],20
2123,锦绣风水洞,,0.72,[浙江·杭州·西湖区],8
2124,中国海影城 海上传奇,,,[浙江·宁波·象山县],84
2125,基湖沙滩,,0.7,[浙江·舟山·泗礁景区],20
2126,海天一洲观光塔,,,[浙江·宁波·海天一洲],14
2127,千岛湖九龙溪漂流,,,[浙江·杭州·千岛湖],30
2128,和尚套景区,,,[浙江·舟山·嵊泗县],24
2129,清水湾沁温泉,,0.7,[浙江·金华·武义县],32
2130,二龟听法石,,0.72,[浙江·舟山·普陀山],38
2131,印象西湖直通车,,,[浙江·杭州·“最忆是杭州”- G20峰会特别版《印象西湖》],16
2132,金华浙中乐园,,,[浙江·金华·婺城区],8
2133,西溪湿地一日游,,,[浙江·杭州·西湖区],32
2134,云澜湾景区,,,[浙江·嘉兴·嘉善县],28
2135,灵江源森林公园,,,[浙江·金华·磐安县],32
2136,沈园之夜,,,[浙江·绍兴·沈园],30
2137,安吉将军关探险漂流,,,[浙江·湖州·安吉县],18
2138,郭洞古生态村,3A景区,0.78,[浙江·金华·武义县],6
2139,农夫山泉生产基地,,0.7,[浙江·杭州·千岛湖],10
2140,新绮春园（秋苑）,,,[浙江·金华·横店圆明新园],10
2141,义乌海洋世界,,,[浙江·金华·义乌市],26
2142,温州海洋馆,,,[浙江·温州·鹿城区],42
2143,新圆明园（春苑）,,,[浙江·金华·东阳市],36
2144,千峡湖生态旅游度假区,,,[浙江·丽水·青田县],36
2145,黄山风景区,5A景区,1.0,[安徽·黄山·黄山区],2606
2146,宏村,5A景区,0.78,[安徽·黄山·黟县],2853
2147,太平索道,,,[安徽·黄山·黄山风景区],6745
2148,马仁奇峰,4A景区,0.76,[安徽·芜湖·南陵县],2780
2149,云谷索道,,,[安徽·黄山·黄山风景区],2501
2150,西递村,5A景区,0.7,[安徽·黄山·黟县],1482
2151,玉屏索道,,,[安徽·黄山·黄山风景区],1058
2152,九华山,5A景区,1.0,[安徽·池州·青阳县],448
2153,芜湖方特欢乐世界（一期）,5A景区,1.0,[安徽·芜湖·鸠江区],242
2154,黄山翡翠谷,4A景区,0.72,[安徽·黄山·黄山区],382
2155,芜湖方特梦幻王国（二期）,,,[安徽·芜湖·鸠江区],360
2156,芜湖方特东方神画（四期）,,,[安徽·芜湖·鸠江区],578
2157,天柱山,5A景区,0.86,[安徽·安庆·潜山县],156
2158,呈坎,5A景区,0.72,[安徽·黄山·徽州区],68
2159,万佛湖,5A景区,0.9199999999999999,[安徽·六安·舒城县],64
2160,龙川风景区,5A景区,1.0,[安徽·宣城·绩溪县],44
2161,大别山地质公园铜锣寨,3A景区,,[安徽·六安·霍山县],10
2162,天堂寨,5A景区,1.0,[安徽·六安·金寨县],86
2163,合肥万达主题乐园,,,[安徽·合肥·合肥万达文化旅游城],324
2164,徽州古城,5A景区,0.7,[安徽·黄山·歙县],24
2165,石台牯牛降,4A景区,,[安徽·池州·石台县],54
2166,牌坊群鲍家花园,5A景区,,[安徽·黄山·歙县],68
2167,燕子河大峡谷,4A景区,,[安徽·六安·金寨县],8
2168,五千年文博园,4A景区,,[安徽·安庆·太湖县],16
2169,打鼓岭,4A景区,,[安徽·黄山·黟县],34
2170,查济古村,4A景区,,[安徽·宣城·泾县],64
2171,花山谜窟,4A景区,0.7,[安徽·黄山·屯溪区],78
2172,齐云山,4A景区,0.72,[安徽·黄山·休宁县],66
2173,黄山太平湖,4A景区,,[安徽·黄山·黄山区],78
2174,明堂山,4A景区,0.7,[安徽·安庆·岳西县],78
2175,采石矶,4A景区,1.0,[安徽·马鞍山·雨山区],130
2176,巨石山,4A景区,,[安徽·安庆·宜秀区],384
2177,芜湖新华联大白鲸海洋公园,,,[安徽·芜湖·鸠江区],398
2178,琅琊山,4A景区,1.0,[安徽·滁州·滁州市],78
2179,迪沟,4A景区,0.9199999999999999,[安徽·阜阳·颍上县],28
2180,黄山九龙瀑,4A景区,0.72,[安徽·黄山·黄山区],24
2181,木坑竹海,3A景区,0.7,[安徽·黄山·黟县],154
2182,塔川,,0.72,[安徽·黄山·黟县],36
2183,狼巷迷谷,4A景区,0.74,[安徽·滁州·凤阳县],106
2184,包公园,4A景区,0.8400000000000001,[安徽·合肥·包河区],156
2185,南屏古镇,4A景区,0.72,[安徽·黄山·黟县],26
2186,蓬莱仙洞,4A景区,0.72,[安徽·池州·石台县],22
2187,合肥海洋世界,,,[安徽·合肥·合肥市],52
2188,宏村《阿菊》演出,,,[安徽·黄山·宏村],50
2189,李鸿章故居,4A景区,0.82,[安徽·合肥·合肥市],70
2190,小岗村,4A景区,,[安徽·滁州·凤阳县],26
2191,古徽州文化旅游区,5A景区,,[安徽·黄山·徽州区],50
2192,合肥万达水乐园,,,[安徽·合肥·合肥万达文化旅游城],52
2193,西递石林景区,,,[安徽·黄山·黟县],28
2194,姥山岛,,0.8,[安徽·合肥·居巢区],54
2195,曹操运兵道,,,[安徽·亳州·谯城区],30
2196,中国鳄鱼湖,4A景区,,[安徽·宣城],26
2197,屯溪老街,,0.8,[安徽·黄山·屯溪区],36
2198,合肥万达文化旅游城,,,[安徽·合肥],44
2199,秀里影视村,,,[安徽·黄山·黟县],16
2200,中国非物质文化遗产园,3A景区,,[安徽·合肥·合肥市],22
2201,紫微洞,3A景区,,[安徽·合肥·巢湖市],12
2202,富硒村,,,[安徽·池州·仙寓山],12
2203,明皇陵,,0.76,[安徽·滁州·凤阳县],54
2204,龙泉洞,3A景区,,[安徽·宣城·宣州区],6
2205,花鼓灯嘉年华,,,[安徽·蚌埠],46
2206,龙川水街,,,[安徽·宣城·龙川风景区],8
2207,天台索道,,0.74,[安徽·池州·九华山],28
2208,《徽韵》演出·香茗大剧院,,,[安徽·黄山·屯溪区],50
2209,合肥欢乐岛,,0.8,[安徽·合肥·合肥市],12
2210,天堂寨索道,,,[安徽·六安·天堂寨],14
2211,徽州大峡谷,,,[安徽·黄山·休宁县],14
2212,黟县卢村木雕楼景区,,,[安徽·黄山·黟县],90
2213,合肥三国遗址公园,,,[安徽·合肥·合肥市],28
2214,百岁宫缆车,,0.76,[安徽·池州·九华山],28
2215,宿州野生动物园,,,[安徽·宿州·埇桥区],128
2216,合肥MAG环球魔幻世界,,,[安徽·合肥·蜀山区],32
2217,韭山洞,,0.74,[安徽·滁州·凤阳县],4
2218,九华山地藏王圣像景区,,,[安徽·池州·九华山],52
2219,冶父山国家森林公园,,,[安徽·合肥],38
2220,凤凰源,,,[安徽·黄山·黄山区],6
2221,黄山香溪漂流,,,[安徽·黄山·黄山区],86
2222,合肥宝贝地球村,,,[安徽·合肥·政务区],58
2223,焦岗湖影视城,4A景区,,[安徽·淮南·凤台县],92
2224,鄣山大峡谷,4A景区,,[安徽·宣城·绩溪县],36
2225,唐模古村,5A景区,0.72,[安徽·黄山·徽州区],22
2226,花亭湖,4A景区,0.7,[安徽·安庆·太湖县],30
2227,太极湖村,4A景区,,[安徽·宣城·绩溪县],85
2228,牯牛降九龙景区,3A景区,,[安徽·黄山·祁门县],81
2229,牯牛降景区,4A景区,0.72,[安徽·黄山·祁门县],4
2230,醉山野度假区,4A景区,0.7,[安徽·池州·石台县],72
2231,桃花潭,4A景区,0.8800000000000001,[安徽·宣城·泾县],73
2232,仙寓山,3A景区,0.72,[安徽·池州·石台县],52
2233,仁里古村,,,[安徽·宣城·绩溪县],53
2234,三河古镇,5A景区,0.9199999999999999,[安徽·合肥·肥西县],31
2235,敬亭山,4A景区,0.78,[安徽·宣城],8
2236,焦岗湖国家湿地公园,4A景区,0.72,[安徽·淮南·凤台县],68
2237,恩龙世界木屋村,4A景区,0.76,[安徽·宣城·宁国市],4
2238,金梅岭军事旅游度假中心,4A景区,,[安徽·宣城],79
2239,大别山风情谷,4A景区,,[安徽·六安·金安区],42
2240,绩溪紫园,3A景区,,[安徽·宣城·绩溪县],87
2241,孔雀东南飞文化园,4A景区,,[安徽·安庆·安庆市],58
2242,黄山芙蓉谷,4A景区,,[安徽·黄山·黄山区],8
2243,九华大王洞风景区,4A景区,0.7,[安徽·池州·贵池区],58
2244,江村,4A景区,0.76,[安徽·宣城·旌德县],2
2245,金孔雀温泉,4A景区,0.86,[安徽·合肥·庐江县],20
2246,大别山主峰白马尖,4A景区,,[安徽·六安·安徽大别山主峰],10
2247,杏花村,4A景区,0.7,[安徽·池州·贵池区],40
2248,九华天池,4A景区,,[安徽·池州·池州市],68
2249,徽园,4A景区,0.8800000000000001,[安徽·合肥·合肥市],8
2250,新安江山水画廊,4A景区,0.7,[安徽·黄山·歙县],4
2251,胡雪岩纪念馆,,0.74,[安徽·宣城·绩溪县],43
2252,关麓古村,3A景区,0.7,[安徽·黄山·黟县],4
2253,障山大峡谷,,0.78,[安徽·宣城·绩溪县],6
2254,花戏楼,4A景区,0.7,[安徽·亳州·毫州市],6
2255,浮山,4A景区,0.7,[安徽·安庆·枞阳县],94
2256,太极洞,4A景区,0.82,[安徽·宣城·广德县],60
2257,胡宗宪尚书府,,0.8,[安徽·宣城·龙川风景区],6
2258,安徽大别山主峰,4A景区,0.9800000000000001,[安徽·六安·霍山县],32
2259,许村,,0.7,[安徽·黄山·歙县],64
2260,水墨汀溪风景区,3A景区,,[安徽·宣城·泾县],12
2261,赛金花故居,4A景区,0.7,[安徽·黄山·黟县],83
2262,孔城老街景区,,,[安徽·安庆·桐城市],39
2263,百丈崖,,,[安徽·池州·秋浦河],33
2264,徽杭古道,4A景区,,[安徽·宣城·绩溪县],4
2265,南京巷钱庄,3A景区,0.72,[安徽·亳州·毫州市],58
2266,黄山雄村景区,4A景区,,[安徽·黄山·歙县],22
2267,九子岩景区,4A景区,0.7,[安徽·池州·青阳县],4
2268,黄山杨家寨,,,[安徽·黄山·黄山区],49
2269,皇甫山,,0.72,[安徽·滁州·南谯区],42
2270,黄山温泉-天下名泉,,,[安徽·黄山·黄山风景区],4
2271,黄山醉温泉,4A景区,0.72,[安徽·黄山·屯溪区],4
2272,皖西大裂谷,4A景区,0.78,[安徽·六安·金安区],12
2273,宣纸文化园,,,[安徽·宣城·泾县],16
2274,鸠兹古镇,,,[安徽·芜湖·鸠江区],28
2275,大别山石窟风景区,4A景区,,[安徽·六安·金安区],4
2276,秋浦河,4A景区,0.7,[安徽·池州·石台县],62
2277,大别山彩虹瀑布,,,[安徽·安庆·岳西县],18
2278,银屏山,3A景区,0.78,[安徽·合肥·巢湖市],95
2279,鱼龙洞,,,[安徽·池州·石台县],48
2280,自由家营地,,,[安徽·黄山·休宁县],82
2281,九天银瀑风景区,,0.72,[安徽·宣城·宁国市],4
2282,岱山湖,4A景区,0.72,[安徽·合肥·肥东县],85
2283,天峡,4A景区,,[安徽·安庆·岳西县],2
2284,柏庄儿童王国,,,[安徽·芜湖·弋江区],6
2285,宁皇国际旅游度假区,,,[安徽·宣城·宁国市],46
2286,陶渊明故居·守拙园景区,,,[安徽·黄山·黟县],6
2287,天水涧,3A景区,,[安徽·六安·金寨县],83
2288,皇藏峪国家森林公园,4A景区,1.0,[安徽·宿州·萧县],6
2289,洞天湾风景区,,,[安徽·黄山·黄山区],97
2290,大别山主峰龙井峡瀑布,,,[安徽·六安·安徽大别山主峰],37
2291,黄山虎林园,,,[安徽·黄山·黄山区],2
2292,竹音寺,,,[安徽·阜阳·迪沟],73
2293,太和县环球嘉年华游乐园,,,[安徽·阜阳],33
2294,丫山花海石林,4A景区,0.72,[安徽·芜湖·南陵县],85
2295,天柱大峡谷,3A景区,,[安徽·安庆·天柱山],51
2296,泗县运河人家景区,5A景区,,[安徽·宿州·泗县],78
2297,华东大裂谷,3A景区,,[安徽·宣城·宁皇国际旅游度假区],91
2298,大别山主峰别山湖,,,[安徽·六安·安徽大别山主峰],64
2299,明中都鼓楼,,0.72,[安徽·滁州·凤阳县],51
2300,天水涧漂流,,,[安徽·六安·天水涧],6
2301,芜湖方特水上乐园（三期）,,,[安徽·芜湖·鸠江区],62
2302,莲峰云海景区,4A景区,,[安徽·池州·青阳县],99
2303,天湖风景区,,0.7,[安徽·黄山·黄山区],34
2304,嬉子湖,4A景区,,[安徽·安庆·桐城市],44
2305,天悦湾温泉,,,[安徽·安庆·岳西县],6
2306,黄山浮溪野生猴谷,,,[安徽·黄山·黄山区],47
2307,滁州长城梦世界,,,[安徽·滁州·南谯区],6
2308,江南第一漂,3A景区,0.72,[安徽·宣城·泾县],32
2309,皖南事变烈士陵园,4A景区,0.78,[安徽·宣城·泾县],42
2310,八岭湖生态旅游区,3A景区,,[安徽·滁州·明光市],89
2311,潜口民宅博物馆,4A景区,0.7,[安徽·黄山·徽州区],58
2312,九曲河漂流,,,[安徽·安庆·潜山县],58
2313,枧潭漂流,,,[安徽·黄山·枧潭],30
2314,屏山村,,,[安徽·黄山·黟县],79
2315,香泉温泉,,0.9199999999999999,[安徽·马鞍山·马鞍山市],6
2316,徽商大宅院,,0.7,[安徽·黄山·歙县],2
2317,蚌埠热浪岛童玩世界,,,[安徽·蚌埠],71
2318,黄山浩瀚天下·丰大温泉,,,[安徽·黄山·黄山区],73
2319,天堂寨飞龙峡漂流,,,[安徽·六安·天堂寨],56
2320,古城岩,,,[安徽·黄山·休宁县],2
2321,枧潭,,,[安徽·黄山·休宁县],43
2322,六安海洋大世界,,,[安徽·六安·金安区],8
2323,中国金丝楠木博物馆,,,[安徽·滁州·滁州市],87
2324,东东智趣小镇儿童职业体验中心,,,[安徽·六安·裕安区],81
2325,大通万人坑教育馆,3A景区,,[安徽·淮南·大通区],88
2326,白鹭岛,4A景区,,[安徽·滁州·来安县],58
2327,金汤池温泉度假村,,,[安徽·六安·舒城县],35
2328,四季童耕探索馆,,,[安徽·合肥·合肥市],98
2329,天静宫,3A景区,,[安徽·亳州·涡阳县],40
2330,源芳极速漂流,,,[安徽·黄山·徽州大峡谷],93
2331,芜湖大浦乡村世界,,,[安徽·芜湖·南陵县],49
2332,国轩温泉宫,,,[安徽·合肥],2
2333,德化堂中国古床博物馆,,,[安徽·马鞍山·雨山区],46
2334,天井湖公园,,1.0,[安徽·铜陵·铜陵县],81
2335,广德灵山大峡谷,,,[安徽·宣城·广德县],93
2336,姜尚温泉,,,[安徽·阜阳·临泉县],62
2337,桃花源漂流,,0.7,[安徽·黄山·黟县],4
2338,怪潭漂流,,,[安徽·池州·怪潭],89
2339,天龙关景区,3A景区,,[安徽·安庆·潜山县],37
2340,鼓浪屿往返轮渡,,,[福建·厦门·鼓浪屿],3270
2341,鼓浪屿,5A景区,0.9800000000000001,[福建·厦门·思明区],2678
2342,武夷山,5A景区,1.0,[福建·南平·武夷山市],1518
2343,厦门方特梦幻王国,4A景区,,[福建·厦门·厦门方特旅游区],350
2344,武夷山印象大红袍,,,[福建·南平·武夷山市],640
2345,胡里山炮台,4A景区,0.8400000000000001,[福建·厦门·思明区],512
2346,南靖土楼群,,,[福建·漳州·南靖县],906
2347,厦门园林植物园,4A景区,0.76,[福建·厦门·思明区],622
2348,厦门海底世界,,0.72,[福建·厦门·鼓浪屿],360
2349,日光岩,,0.86,[福建·厦门·鼓浪屿],202
2350,火山岛自然生态风景区,4A景区,,[福建·漳州·漳浦县],166
2351,灵玲国际马戏城,,,[福建·厦门·集美区],418
2352,世茂云上厦门观光厅,,,[福建·厦门·思明区],324
2353,中国福州云顶,,,[福建·福州·永泰县],218
2354,东山岛,,0.8400000000000001,[福建·漳州·东山县],70
2355,厦门方特水上乐园,,,[福建·厦门·厦门方特旅游区],342
2356,侠天下旅游区,4A景区,,[福建·三明·尤溪县],442
